id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
7887395,Mon Jul 24 2017 04:12:14 GMT+0800 (GMT+8),2017-07-24,2017-07-23 22:12:14 +0200,Australia/Perth,507634,yezmin,2017-09-12 05:48:00 +0200,2018-09-23 00:05:59 +0200,needs_id,,https://www.inaturalist.org/observations/7887395,https://static.inaturalist.org/photos/10400170/medium.jpg,,"",,4,0,false,3,"Minatomirai Sakura-dori, Nishi-Ku, Yokohama, Kanagawa, JP",35.4556803041,139.6348969959,164,,,,164,,,false,,,Moon Jellies,Aurelia,Moon Jellies,Animalia,48329
7887746,Wed Jul 26 2017 14:16:16 GMT+0800 (GMT+8),2017-07-26,2017-07-26 00:16:16 +0200,Perth,507634,yezmin,2017-09-12 06:30:49 +0200,2021-07-14 11:52:09 +0200,research,,https://www.inaturalist.org/observations/7887746,https://static.inaturalist.org/photos/10400819/medium.jpg,,"",,2,0,false,3,"1-1, Minatomirai 2-Chōme, Yokohama, , JP",35.4536833333,139.63347,,,,,,,open,false,,,黑尾鷗,Larus crassirostris,Black-tailed Gull,Aves,4370
9168209,Sat Dec 16 2017 12:03:43 GMT+0900 (GMT+9),2017-12-16,2017-12-16 05:03:43 +0200,Osaka,729788,okuno,2017-12-16 05:05:21 +0200,2019-02-19 18:57:25 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/9168209,https://inaturalist-open-data.s3.amazonaws.com/photos/12401748/medium.jpg,,"",,0,0,false,3,"〒247-0007, 横浜市栄区, 神奈川県, JP",35.3652255982,139.5503087529,5,,,,5,,,false,,,,Taraxacum,dandelions,Plantae,47603
9168497,Sat Dec 16 2017 12:40:44 GMT+0900 (GMT+9),2017-12-16,2017-12-16 05:40:44 +0200,Osaka,729788,okuno,2017-12-16 05:41:15 +0200,2021-01-12 09:39:19 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/9168497,https://inaturalist-open-data.s3.amazonaws.com/photos/12402120/medium.jpg,,"",,2,0,false,3,"〒247-0007, 横浜市栄区, 神奈川県, JP",35.3649875103,139.548915513,5,,,,5,,,false,,,Oxalis purpurea,Oxalis purpurea,Purple woodsorrel,Plantae,78301
9260328,Sat Dec 23 2017 13:48:36 GMT+0900 (GMT+9),2017-12-23,2017-12-23 06:48:36 +0200,Osaka,732910,ojirun,2017-12-26 00:23:34 +0200,2022-03-17 07:38:36 +0200,research,,https://www.inaturalist.org/observations/9260328,https://static.inaturalist.org/photos/12542002/medium.jpg,,"",,4,1,false,3,"〒245-0002, 横浜市泉区, 神奈川県, JP",35.441736647,139.5175098184,123,,,,123,,open,false,,,Carabus insulicola,Carabus insulicola,,Insecta,624868
9856030,Wed Feb 14 2018 15:14:43 GMT+0900 (GMT+9),2018-02-14,2018-02-14 08:14:43 +0200,Osaka,764692,hato,2018-02-14 08:15:21 +0200,2018-03-17 11:40:29 +0200,research,,https://www.inaturalist.org/observations/9856030,https://static.inaturalist.org/photos/13500181/medium.jpg,,"",,2,0,false,3,"〒231-0805, 横浜市中区, 神奈川県, JP",35.4251396936,139.6607383994,5,,,,5,,,false,,,썩덩나무노린재,Halyomorpha halys,Brown Marmorated Stink Bug,Insecta,81923
10045794,Fri Mar 02 2018 00:19:33 GMT+0900 (GMT+9),2018-03-02,2018-03-01 17:19:33 +0200,Osaka,772099,shrnsmt,2018-03-01 21:48:48 +0200,2022-03-22 23:46:46 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10045794,https://inaturalist-open-data.s3.amazonaws.com/photos/13823838/medium.jpg,,"",,2,0,false,3,"〒232-0006, 横浜市南区, 神奈川県, JP",35.435715152,139.6145714131,65,,,,65,,,false,,,Penicillium,Penicillium,Penicillium,Fungi,194449
10045883,Fri Feb 16 2018 12:00:29 GMT+0900 (GMT+9),2018-02-16,2018-02-16 05:00:29 +0200,Osaka,772099,shrnsmt,2018-03-01 21:58:58 +0200,2020-07-06 17:47:50 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10045883,https://inaturalist-open-data.s3.amazonaws.com/photos/13823975/medium.jpg,,"",,0,0,false,3,"〒236-0013, 横浜市金沢区, 神奈川県, JP",35.3401147898,139.6389024867,322,,,,322,,,false,,,Copepods,Copepoda,Copepods,Animalia,121643
10062563,Fri Feb 16 2018 11:58:51 GMT+0900 (GMT+9),2018-02-16,2018-02-16 04:58:51 +0200,Osaka,772099,shrnsmt,2018-03-03 03:41:20 +0200,2018-04-30 10:37:46 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10062563,https://inaturalist-open-data.s3.amazonaws.com/photos/13852356/medium.jpg,,"",,3,0,false,3,"〒236-0013, 横浜市金沢区, 神奈川県, JP",35.3403740309,139.6397019966,29,,,,29,,,false,,,端脚目,Multicrustacea,Typical Crustaceans,Animalia,473790
10062582,Fri Feb 16 2018 11:59:30 GMT+0900 (GMT+9),2018-02-16,2018-02-16 04:59:30 +0200,Osaka,772099,shrnsmt,2018-03-03 03:43:03 +0200,2020-07-01 22:58:40 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10062582,https://inaturalist-open-data.s3.amazonaws.com/photos/13852393/medium.jpg,,"",,0,0,false,3,"〒236-0013, 横浜市金沢区, 神奈川県, JP",35.3398660118,139.6390287806,500,,,,500,,,false,,,,Animalia,Animals,Animalia,1
10062606,Fri Feb 16 2018 22:47:20 GMT+0900 (GMT+9),2018-02-16,2018-02-16 15:47:20 +0200,Osaka,772099,shrnsmt,2018-03-03 03:45:13 +0200,2021-05-14 02:44:56 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10062606,https://inaturalist-open-data.s3.amazonaws.com/photos/13852432/medium.jpg,,"",,1,0,false,3,"〒236-0013, 横浜市金沢区, 神奈川県, JP",35.340031323,139.6386582431,395,,,,395,,,false,,,Crustaceans,Crustacea,Crustaceans,Animalia,85493
10062612,Fri Feb 16 2018 08:28:54 GMT+0900 (GMT+9),2018-02-16,2018-02-16 01:28:54 +0200,Osaka,772099,shrnsmt,2018-03-03 03:46:03 +0200,2018-03-18 08:02:00 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10062612,https://inaturalist-open-data.s3.amazonaws.com/photos/13852440/medium.jpg,,"",,0,0,false,3,"〒236-0013, 横浜市金沢区, 神奈川県, JP",35.3404600949,139.6388460531,91,,,,91,,,false,,,,Polychaeta,Polychaete Worms,Animalia,47490
10062642,Fri Feb 16 2018 08:24:49 GMT+0900 (GMT+9),2018-02-16,2018-02-16 01:24:49 +0200,Osaka,772099,shrnsmt,2018-03-03 03:49:06 +0200,2020-03-05 18:03:10 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10062642,https://inaturalist-open-data.s3.amazonaws.com/photos/13852496/medium.jpg,,"",,0,0,false,3,"〒236-0013, 横浜市金沢区, 神奈川県, JP",35.3405573906,139.6389380011,65,,,,65,,,false,,,Melosira moniliformis,Melosira moniliformis,,Chromista,359966
10244142,2018/03/12 1:59 PM +0100,2018-03-12,2018-03-12 14:59:00 +0200,Amsterdam,179021,asile,2018-03-15 14:24:13 +0200,2019-12-24 18:54:42 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/10244142,https://inaturalist-open-data.s3.amazonaws.com/photos/14167708/medium.jpg,,"",,4,0,false,,"Yokohama, Prefettura di Kanagawa, Giappone",35.4437078,139.6380256,8191,,,,8191,,open,false,,,Tufted Duck,Aythya fuligula,Tufted Duck,Aves,7046
10387312,Sat Mar 24 2018 14:48:12 GMT+0900 (GMT+9),2018-03-24,2018-03-24 07:48:12 +0200,Osaka,463035,mikijaguatirica,2018-03-24 07:49:03 +0200,2018-03-27 05:50:51 +0200,research,,https://www.inaturalist.org/observations/10387312,https://static.inaturalist.org/photos/14418576/medium.jpg,,"",,1,0,false,3,"21-2, Hinochuo 3-Chōme, Konan-Ku, Yokohama, Kanagawa, JP",35.37887,139.5890366667,10,,,,10,,,false,,,Grape hyacinth,Muscari neglectum,Grape hyacinth,Plantae,68846
10429151,2017/12/22 6:12 PM JST,2017-12-22,2017-12-22 11:12:00 +0200,Tokyo,724922,kobori,2018-03-26 11:18:03 +0200,2019-05-25 01:43:26 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/10429151,https://inaturalist-open-data.s3.amazonaws.com/photos/14490169/medium.jpeg,,"","",2,0,false,,日本、神奈川県横浜市鶴見区,35.5148666667,139.677475,10,,,,10,,,false,,,common lantana,Lantana camara,common lantana,Plantae,50333
10429216,2017/12/20 6:20 PM +0900,2017-12-20,2017-12-20 11:20:00 +0200,Osaka,724922,kobori,2018-03-26 11:21:27 +0200,2022-05-12 14:41:43 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/10429216,https://inaturalist-open-data.s3.amazonaws.com/photos/14490261/medium.jpeg,,"","",3,0,false,,日本、神奈川県横浜市鶴見区,35.5158,139.6768638889,10,,,,10,,open,false,,,ユリカモメ (百合鴎),Chroicocephalus ridibundus,Black-headed Gull,Aves,144510
10429236,2017/12/22 6:23 PM +0900,2017-12-22,2017-12-22 11:23:00 +0200,Osaka,724922,kobori,2018-03-26 11:28:44 +0200,2019-01-30 11:06:44 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/10429236,https://inaturalist-open-data.s3.amazonaws.com/photos/14490277/medium.jpeg,,"","",3,0,false,,日本、神奈川県横浜市鶴見区,35.517475,139.6763916667,10,,,,10,,open,false,,,Eurasian Coot,Fulica atra,Eurasian Coot,Aves,482
10429259,2017/12/22 6:30 PM JST,2017-12-22,2017-12-22 11:30:00 +0200,Tokyo,724922,kobori,2018-03-26 11:34:13 +0200,2018-03-28 16:10:49 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/10429259,https://inaturalist-open-data.s3.amazonaws.com/photos/14490323/medium.jpeg,,"","",1,0,false,,日本、神奈川県横浜市鶴見区,35.5188972222,139.6760861111,10,,,,10,,,false,,,red clover,Trifolium pratense,red clover,Plantae,51875
10693887,Mon Apr 02 2018 11:25:50 GMT+0900 (GMT+9),2018-04-02,2018-04-02 04:25:50 +0200,Osaka,820801,miriwiry,2018-04-08 05:03:32 +0200,2018-04-22 12:21:53 +0200,research,,https://www.inaturalist.org/observations/10693887,https://static.inaturalist.org/photos/14934273/medium.jpg,,"",,1,0,false,3,"Minamiyamata 1-Chōme, Tsuzuki-Ku, Yokohama, Kanagawa, JP",35.5556526866,139.5846663961,305,,,,305,,,false,,,Spring starflower,Ipheion uniflorum,Spring starflower,Plantae,77493
10693990,Mon Apr 02 2018 11:25:12 GMT+0900 (GMT+9),2018-04-02,2018-04-02 04:25:12 +0200,Osaka,820801,miriwiry,2018-04-08 05:08:35 +0200,2020-04-04 05:37:32 +0200,needs_id,,https://www.inaturalist.org/observations/10693990,https://static.inaturalist.org/photos/14934451/medium.jpg,,"",,3,0,false,3,"36-24, Ushikubohigashi 1-Chōme, Tsuzuki-Ku, Yokohama, Kanagawa, JP",35.5548913681,139.5846604185,65,,,,65,,,false,,,flowering plants,Angiospermae,flowering plants,Plantae,47125
10694079,Mon Apr 02 2018 11:20:52 GMT+0900 (GMT+9),2018-04-02,2018-04-02 04:20:52 +0200,Osaka,820801,miriwiry,2018-04-08 05:16:17 +0200,2019-01-15 23:51:40 +0200,needs_id,,https://www.inaturalist.org/observations/10694079,https://static.inaturalist.org/photos/14934616/medium.jpg,,"",,0,0,false,3,"36-24, Ushikubohigashi 1-Chōme, Tsuzuki-Ku, Yokohama, Kanagawa, JP",35.5549013893,139.5846613071,65,,,,65,,,false,,,,Prunus padus,bird cherry,Plantae,143793
10719058,Thu Mar 08 2018 14:05:33 GMT+0900 (GMT+9),2018-03-08,2018-03-08 07:05:33 +0200,Osaka,814431,megmeg,2018-04-09 03:35:56 +0200,2018-04-09 03:36:03 +0200,needs_id,,https://www.inaturalist.org/observations/10719058,https://static.inaturalist.org/photos/14975756/medium.jpg,,"",,0,0,false,3,"〒230-0051, 横浜市鶴見区, 神奈川県, JP",35.510855,139.67758,25,,,,25,,,false,,,,Brassica rapa,field mustard,Plantae,53271
11038151,Tue Apr 17 2018 11:26:34 GMT+0900 (GMT+9),2018-04-17,2018-04-17 04:26:34 +0200,Osaka,854874,ayakoandlukusbestfriendshells,2018-04-17 04:30:27 +0200,2019-06-22 23:06:47 +0200,needs_id,,https://www.inaturalist.org/observations/11038151,https://static.inaturalist.org/photos/15573483/medium.jpg,,"",,0,0,false,3,"258, Yamatecho, Naka-Ku, Yokohama, Kanagawa, JP",35.4391903198,139.6537619737,10,,,,10,,,false,,,,Gastropoda,Gastropods,Mollusca,47114
11038162,Tue Apr 17 2018 11:28:49 GMT+0900 (GMT+9),2018-04-17,2018-04-17 04:28:49 +0200,Osaka,854874,ayakoandlukusbestfriendshells,2018-04-17 04:30:48 +0200,2019-06-22 23:06:58 +0200,needs_id,,https://www.inaturalist.org/observations/11038162,https://static.inaturalist.org/photos/15573499/medium.jpg,,"",,0,0,false,3,"258, Yamatecho, Naka-Ku, Yokohama, Kanagawa, JP",35.4391575046,139.6538091638,50,,,,50,,,false,,,,Gastropoda,Gastropods,Mollusca,47114
11038172,Tue Apr 17 2018 11:29:31 GMT+0900 (GMT+9),2018-04-17,2018-04-17 04:29:31 +0200,Osaka,854874,ayakoandlukusbestfriendshells,2018-04-17 04:30:56 +0200,2020-01-25 09:04:45 +0200,research,,https://www.inaturalist.org/observations/11038172,https://static.inaturalist.org/photos/15573508/medium.jpg,,"",,2,0,false,3,"258, Yamatecho, Naka-Ku, Yokohama, Kanagawa, JP",35.4390681954,139.6536958405,10,,,,10,,,false,,,ハナビラダカラ,Monetaria annulus,Gold Ring Cowry,Mollusca,55944
11106662,Wed Apr 18 2018 17:28:31 GMT+0900 (GMT+9),2018-04-18,2018-04-18 10:28:31 +0200,Osaka,463035,mikijaguatirica,2018-04-18 10:29:28 +0200,2018-07-18 23:28:45 +0200,research,,https://www.inaturalist.org/observations/11106662,https://static.inaturalist.org/photos/15695021/medium.jpg,,"",,2,0,false,3,"Minatomirai Minatomirai-odori Street, Nishi-Ku, Yokohama, Kanagawa, JP",35.464755,139.6280833333,10,,,,10,,open,false,,,Black-headed Gull,Chroicocephalus ridibundus,Black-headed Gull,Aves,144510
11346793,2018-04-23 10:24:28 午前 JST,2018-04-23,2018-04-23 03:24:28 +0200,Tokyo,880856,sngksnpi,2018-04-23 03:25:33 +0200,2021-02-17 14:28:02 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11346793,https://inaturalist-open-data.s3.amazonaws.com/photos/16163511/medium.jpeg,,"",オオカワヂシャ,2,0,false,2,日本、〒224-0015 神奈川県横浜市都筑区牛久保西３丁目６−８,35.56110485,139.57491985,10,,,,10,,open,false,,,双子葉植物綱,Magnoliopsida,dicots,Plantae,47124
11346817,Mon Apr 23 2018 10:24:26 GMT+0900 (GMT+9),2018-04-23,2018-04-23 03:24:26 +0200,Osaka,880778,daiki301,2018-04-23 03:26:17 +0200,2018-06-09 14:48:52 +0200,research,,https://www.inaturalist.org/observations/11346817,https://static.inaturalist.org/photos/16163577/medium.jpg,,"",,1,0,false,3,"東京都市大学 横浜キャンパス, 横浜市都筑区, 神奈川県, JP",35.561625783,139.5747607267,65,,,,65,,open,false,,,blue water-speedwell,Veronica anagallis-aquatica,blue water-speedwell,Plantae,57858
11346844,Mon Apr 23 2018 10:25:04 GMT+0900 (GMT+9),2018-04-23,2018-04-23 03:25:04 +0200,Osaka,880960,heyufeng,2018-04-23 03:27:10 +0200,2018-06-09 14:49:13 +0200,research,,https://www.inaturalist.org/observations/11346844,https://static.inaturalist.org/photos/16163640/medium.jpg,,"","",1,0,false,3,"東京都市大学 - 横浜キャンパス, 横浜市都筑区, 神奈川県, JP",35.561589282,139.5747700801,50,,,,50,,open,false,,,blue water-speedwell,Veronica anagallis-aquatica,blue water-speedwell,Plantae,57858
11346897,Mon Apr 23 2018 10:24:54 GMT+0900 (GMT+9),2018-04-23,2018-04-23 03:24:54 +0200,Osaka,880799,toramaru,2018-04-23 03:28:44 +0200,2018-07-06 17:14:55 +0200,needs_id,,https://www.inaturalist.org/observations/11346897,https://static.inaturalist.org/photos/16163756/medium.jpg,,"","",2,0,false,3,"東京都市大学 - 横浜キャンパス, 横浜市都筑区, 神奈川県, JP",35.5613198039,139.5748716687,10,,,,10,,open,false,,,Beccabunga,Beccabunga,,Plantae,738344
11346923,Mon Apr 23 2018 10:25:29 GMT+0900 (GMT+9),2018-04-23,2018-04-23 03:25:29 +0200,Osaka,880842,yohta,2018-04-23 03:29:10 +0200,2020-07-01 23:14:21 +0200,needs_id,,https://www.inaturalist.org/observations/11346923,https://static.inaturalist.org/photos/16163789/medium.jpg,,"",,0,0,false,3,"東京都市大学 - 横浜キャンパス, 横浜市都筑区, 神奈川県, JP",35.5615821155,139.5747631231,5,,,,5,,,false,,,,Magnoliopsida,dicots,Plantae,47124
11347029,Mon Apr 23 2018 10:25:34 GMT+0900 (GMT+9),2018-04-23,2018-04-23 03:25:34 +0200,Osaka,880874,shiman,2018-04-23 03:30:42 +0200,2018-06-09 14:48:31 +0200,research,,https://www.inaturalist.org/observations/11347029,https://static.inaturalist.org/photos/16163922/medium.jpg,,"",,1,0,false,3,"東京都市大学 - 横浜キャンパス, 横浜市都筑区, 神奈川県, JP",35.5611359049,139.5746709221,10,,,,10,,open,false,,,blue water-speedwell,Veronica anagallis-aquatica,blue water-speedwell,Plantae,57858
11360723,Mon Apr 23 2018 10:25:04 GMT+0900 (GMT+9),2018-04-23,2018-04-23 03:25:04 +0200,Osaka,880960,heyufeng,2018-04-23 15:56:14 +0200,2018-06-09 14:48:00 +0200,research,,https://www.inaturalist.org/observations/11360723,https://static.inaturalist.org/photos/16187215/medium.jpg,,"",,1,0,false,3,"東京都市大学 - 横浜キャンパス, 横浜市都筑区, 神奈川県, JP",35.5615846257,139.5747726185,65,,,,65,,open,false,,,blue water-speedwell,Veronica anagallis-aquatica,blue water-speedwell,Plantae,57858
11360763,Mon Apr 23 2018 22:55:37 GMT+0900 (GMT+9),2018-04-23,2018-04-23 15:55:37 +0200,Osaka,880960,heyufeng,2018-04-23 15:58:26 +0200,2018-06-09 14:47:38 +0200,research,,https://www.inaturalist.org/observations/11360763,https://static.inaturalist.org/photos/16187268/medium.jpg,,"",,1,0,false,3,"東京都市大学 - 横浜キャンパス, 横浜市都筑区, 神奈川県, JP",35.5612886924,139.5748433089,76,,,,76,,open,false,,,blue water-speedwell,Veronica anagallis-aquatica,blue water-speedwell,Plantae,57858
11403745,Wed Apr 25 2018 06:45:41 GMT+0900 (GMT+9),2018-04-25,2018-04-24 23:45:41 +0200,Osaka,429191,ezeemonee,2018-04-25 00:07:14 +0200,2019-07-15 16:28:12 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/11403745,https://inaturalist-open-data.s3.amazonaws.com/photos/16257625/medium.jpg,,"",Small moth landed on mirror and wall at Japanese inn.,1,0,false,3,"46, Shibacho, Kanazawa-Ku, Yokohama, Kanagawa, JP",35.3439866667,139.63533,30,,,,30,,,false,,,Udea ferrugalis,Udea ferrugalis,Rusty Dot Pearl,Insecta,324928
11414406,Wed Apr 25 2018 15:49:27 GMT+0900 (GMT+9),2018-04-25,2018-04-25 08:49:27 +0200,Osaka,429191,ezeemonee,2018-04-25 08:57:58 +0200,2021-01-15 14:01:50 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/11414406,https://inaturalist-open-data.s3.amazonaws.com/photos/16276488/medium.jpg,,"",Feeding at flowers and perching on plants in lawn of garden behind Japanese Inn.,2,0,false,3,"46, Shibacho, Kanazawa-Ku, Yokohama, Kanagawa, JP",35.3439416667,139.6354533333,5,,,,5,,,false,,,Pseudozizeeria maha,Pseudozizeeria maha,Pale Grass Blue,Insecta,145642
11414416,Wed Apr 25 2018 15:51:21 GMT+0900 (GMT+9),2018-04-25,2018-04-25 08:51:21 +0200,Osaka,429191,ezeemonee,2018-04-25 08:59:08 +0200,2021-01-15 14:01:50 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/11414416,https://inaturalist-open-data.s3.amazonaws.com/photos/16276528/medium.jpg,,"",Feeding at flowers and perching on plants in lawn of garden behind Japanese Inn.,2,0,false,3,"46, Shibacho, Kanazawa-Ku, Yokohama, Kanagawa, JP",35.343955,139.6354966667,5,,,,5,,,false,,,Pseudozizeeria maha,Pseudozizeeria maha,Pale Grass Blue,Insecta,145642
11443673,Thu Apr 26 2018 14:32:59 GMT+0900 (GMT+9),2018-04-26,2018-04-26 07:32:59 +0200,Osaka,881001,jeanvaljean,2018-04-26 07:33:04 +0200,2018-04-28 06:30:11 +0200,needs_id,,https://www.inaturalist.org/observations/11443673,https://static.inaturalist.org/photos/16324420/medium.jpg,,"",,0,0,false,3,"〒224-0012, 横浜市都筑区, 神奈川県, JP",35.567567251,139.5729240927,65,,,,65,,,false,,,,Erigeron,fleabanes and horseweeds,Plantae,50879
