id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
5921300,2017-04-20 8:22:52 pm GMT+09:00,2017-04-20,2017-04-20 13:22:52 +0200,Osaka,94627,amarzee,2017-04-23 17:36:23 +0200,2019-09-06 17:54:20 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/5921300,https://inaturalist-open-data.s3.amazonaws.com/photos/7387715/medium.jpeg,,"",,2,0,false,2,"2910-2 Sakyōyama Midori-ku, Nagoya-shi, Aichi-ken 458-0825",35.0655555725,136.9586181641,,,,,,,,false,gps,gps,Meghimatium bilineatum,Meghimatium bilineatum,Chinese Slug,Mollusca,171986
5921310,2017-04-20 8:31:47 pm GMT+09:00,2017-04-20,2017-04-20 13:31:47 +0200,Osaka,94627,amarzee,2017-04-23 17:36:52 +0200,2019-07-10 03:32:46 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/5921310,https://inaturalist-open-data.s3.amazonaws.com/photos/7387717/medium.jpeg,,"",,1,0,false,2,"587 Shihongi Midori-ku, Nagoya-shi, Aichi-ken 458-0039",35.0699996948,136.9630584717,,,,,,,open,false,gps,gps,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979
5921316,2017-04-21 9:07:12 am GMT+09:00,2017-04-21,2017-04-21 02:07:12 +0200,Osaka,94627,amarzee,2017-04-23 17:37:19 +0200,2020-10-24 11:00:35 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/5921316,https://inaturalist-open-data.s3.amazonaws.com/photos/7387729/medium.jpeg,,"",,0,0,false,2,"925 Arimatsu Midori-ku, Nagoya-shi, Aichi-ken 458-0924",35.068611145,136.9674987793,,,,,,,open,false,gps,gps,Crows and Ravens,Corvus corone,Carrion Crow,Aves,204496
6857450,2017/06/30 1:00 PM JST,2017-06-30,2017-06-30 06:00:00 +0200,Tokyo,520887,rachelandjun,2017-06-30 08:44:10 +0200,2018-04-08 12:24:41 +0200,research,CC-BY,https://www.inaturalist.org/observations/6857450,https://inaturalist-open-data.s3.amazonaws.com/photos/8739217/medium.jpg,,"",,1,0,false,,"Aichi Prefecture, Japan",35.1801883,136.9065647,88774,,,,88774,,,false,,,セスジスズメ,Theretra oldenlandiae,White-banded Hunter Hawkmoth,Insecta,125110
6872480,2015/06/05 1:00 PM JST,2015-06-05,2015-06-05 06:00:00 +0200,Tokyo,520887,rachelandjun,2017-07-01 17:26:25 +0200,2018-04-08 12:24:37 +0200,research,CC-BY,https://www.inaturalist.org/observations/6872480,https://inaturalist-open-data.s3.amazonaws.com/photos/8762741/medium.jpg,,"",,1,0,false,,"Aichi Prefecture, Japan",35.1801883,136.9065647,88774,,,,88774,,,false,,,Asiagomphus pryeri,Asiagomphus pryeri,,Insecta,358478
6872481,2015/06/05 1:00 PM JST,2015-06-05,2015-06-05 06:00:00 +0200,Tokyo,520887,rachelandjun,2017-07-01 17:26:25 +0200,2018-04-08 12:24:32 +0200,research,CC-BY,https://www.inaturalist.org/observations/6872481,https://inaturalist-open-data.s3.amazonaws.com/photos/8762744/medium.jpg,,"",,1,0,false,,"Aichi Prefecture, Japan",35.1801883,136.9065647,88774,,,,88774,,,false,,,Asiagomphus pryeri,Asiagomphus pryeri,,Insecta,358478
6872482,2015/06/05 1:00 PM JST,2015-06-05,2015-06-05 06:00:00 +0200,Tokyo,520887,rachelandjun,2017-07-01 17:26:26 +0200,2020-05-28 13:28:13 +0200,needs_id,CC-BY,https://www.inaturalist.org/observations/6872482,https://inaturalist-open-data.s3.amazonaws.com/photos/8762747/medium.jpg,,"",,3,0,false,,"Aichi Prefecture, Japan",35.1801883,136.9065647,88774,,,,88774,,,false,,,Fishing Spiders,Pisauridae,Nursery Web Spiders,Arachnida,55788
7301956,Wed Jul 05 2017 20:58:17 GMT+0900 (GMT+9),2017-07-05,2017-07-05 13:58:17 +0200,Osaka,353543,gecko_gecko,2017-08-01 04:31:02 +0200,2017-08-01 04:32:10 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7301956,https://inaturalist-open-data.s3.amazonaws.com/photos/9449469/medium.jpg,,"",,0,0,false,3,"Aichi, JP",35.0586245173,136.9066411898,,,,,28720,obscured,,true,,,,Lampyridae,Fireflies,Insecta,47731
7301975,Fri Jul 28 2017 04:05:40 GMT-0700 (PDT),2017-07-28,2017-07-28 13:05:40 +0200,Pacific Time (US & Canada),353543,gecko_gecko,2017-08-01 04:32:43 +0200,2022-05-18 15:36:32 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7301975,https://inaturalist-open-data.s3.amazonaws.com/photos/9449509/medium.jpg,,"",,3,0,false,3,"Aichi, JP",35.1237332777,136.9327679075,,,,,28734,obscured,open,true,,,Frogs and Toads,Anura,Frogs and Toads,Amphibia,20979
7301986,Wed Jul 19 2017 02:17:38 GMT-0700 (PDT),2017-07-19,2017-07-19 11:17:38 +0200,Pacific Time (US & Canada),353543,gecko_gecko,2017-08-01 04:34:42 +0200,2020-06-25 17:48:48 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7301986,https://inaturalist-open-data.s3.amazonaws.com/photos/9460499/medium.jpg,,"",,1,0,false,3,"Aichi, JP",35.0247328848,136.8364915496,,,,,28734,obscured,,true,,,クマゼミ,Cryptotympana facialis,Black Giant Cicada,Insecta,85409
7421741,Thu Aug 10 2017 00:58:34 GMT+0900 (GMT+9),2017-08-10,2017-08-09 17:58:34 +0200,Osaka,572530,hatakeda,2017-08-09 18:01:04 +0200,2019-10-30 18:23:27 +0200,needs_id,,https://www.inaturalist.org/observations/7421741,https://static.inaturalist.org/photos/9642720/medium.jpg,,"",,0,0,false,3,"1-168, Tsurumai 1-Chōme, Showa-Ku, Nagoya, Aichi, JP",35.1550104449,136.9192267043,183,,,,183,,,false,,,,Plantae,plants,Plantae,47126
11002858,Thu Apr 12 2018 09:11:44 GMT+0900 (GMT+9),2018-04-12,2018-04-12 02:11:44 +0200,Osaka,853024,dariaberezina,2018-04-16 09:08:46 +0200,2020-11-08 00:03:21 +0200,needs_id,,https://www.inaturalist.org/observations/11002858,https://static.inaturalist.org/photos/15576686/medium.jpg,,"",,1,0,false,3,"花田町 1-Chōme, Тикуса, Нагоя, Аити, JP",35.1593555,136.9232333333,10,,,,10,,,false,,,ヒラドツツジ,Rhododendron × pulchrum,Lovely Azalea,Plantae,343885
11316422,2018-04-22 8:25:03 PM GMT+09:00,2018-04-22,2018-04-22 13:25:03 +0200,Osaka,263741,yoonhyuk,2018-04-22 15:25:48 +0200,2019-12-15 00:09:02 +0200,research,,https://www.inaturalist.org/observations/11316422,https://static.inaturalist.org/photos/16110968/medium.jpeg,,"",,3,0,false,2,"3 Chome-1-9 Ikegamichō, Chikusa-ku, Nagoya-shi, Aichi-ken 464-0029, Japan",35.1697146181,136.97482232,1032,,,,1032,,open,false,gps,gps,Oriental Odd-tooth Snake,Lycodon orientalis,Oriental Odd-tooth Snake,Reptilia,539934
11337046,2018-04-22 7:26:55 PM GMT+09:00,2018-04-22,2018-04-22 12:26:55 +0200,Osaka,263741,yoonhyuk,2018-04-22 23:37:40 +0200,2019-07-10 03:34:24 +0200,research,,https://www.inaturalist.org/observations/11337046,https://static.inaturalist.org/photos/16146594/medium.jpeg,,"",,1,0,false,2,"3 Chome-3801 Heiwakōen, Chikusa-ku, Nagoya-shi, Aichi-ken 464-0022, Japan",35.1697617584,136.9784137979,258,,,,258,,open,false,gps,gps,American Bullfrog,Lithobates catesbeianus,American Bullfrog,Amphibia,65979
11443146,Thu Apr 26 2018 14:03:42 GMT+0900 (GMT+9),2018-04-26,2018-04-26 07:03:42 +0200,Osaka,846110,hisroyalsam,2018-04-26 07:04:14 +0200,2018-08-01 09:45:14 +0200,research,,https://www.inaturalist.org/observations/11443146,https://static.inaturalist.org/photos/16323688/medium.jpg,,"",Black bee with yellow back,2,0,false,3,"1, Meijo 1-Chōme, Kita-Ku, Nagoya, Aichi, JP",35.1863049064,136.9036737086,10,,,,10,,,false,,,Xylocopa appendiculata circumvolans,Xylocopa appendiculata circumvolans,Japanese Carpenter Bee,Insecta,437627
11443662,Thu Apr 26 2018 14:31:40 GMT+0900 (GMT+9),2018-04-26,2018-04-26 07:31:40 +0200,Osaka,846110,hisroyalsam,2018-04-26 07:32:07 +0200,2019-12-26 00:50:07 +0200,research,,https://www.inaturalist.org/observations/11443662,https://static.inaturalist.org/photos/16324382/medium.jpg,,"",Swan swam,4,0,false,3,"Hommaru, Naka-Ku, Nagoya, Aichi, JP",35.1867809147,136.9007083589,10,,,,10,,open,false,,,Mute Swan,Cygnus olor,Mute Swan,Aves,6921
11443669,Thu Apr 26 2018 14:32:41 GMT+0900 (GMT+9),2018-04-26,2018-04-26 07:32:41 +0200,Osaka,846110,hisroyalsam,2018-04-26 07:32:47 +0200,2019-06-22 23:56:24 +0200,needs_id,,https://www.inaturalist.org/observations/11443669,https://static.inaturalist.org/photos/16324407/medium.jpg,,"",Swimming with the fishes,0,0,false,3,"Meijo 1-Chōme, Kita-Ku, Nagoya, Aichi, JP",35.1868388756,136.9007485082,10,,,,10,,,false,,,,Cyprininae,Typical Carps,Actinopterygii,607661
12149882,2018/04/22 10:58 AM KST,2018-04-22,2018-04-22 03:58:00 +0200,Seoul,263741,yoonhyuk,2018-05-05 05:22:00 +0200,2018-05-06 04:56:09 +0200,research,,https://www.inaturalist.org/observations/12149882,https://static.inaturalist.org/photos/17438192/medium.jpg,,"",,1,0,false,,일본 아이치 현 나고야 시 지쿠사 구,35.1566941236,136.9856572151,4,,,,4,,open,false,,,Japanese Grass Lizard,Takydromus tachydromoides,Japanese Grass Lizard,Reptilia,68348
12848575,2018-05-27 12:29:43 PM GMT+09:00,2018-05-27,2018-05-27 05:29:43 +0200,Osaka,989289,brittany111,2018-05-27 05:30:43 +0200,2022-06-26 16:06:23 +0200,needs_id,,https://www.inaturalist.org/observations/12848575,https://static.inaturalist.org/photos/18644172/medium.jpeg,,"",,1,0,false,2,"Tatemitsukura Dori, 1 Chome-16 Sakae, Naka-ku, Nagoya-shi, Aichi-ken 460-0008, Japan",35.1659654447,136.8936769846,12,,,,12,,,false,,,オトギリソウ属,Hypericum,St. John's worts,Plantae,52761
13253431,Sat Jun 09 2018 14:58:45 GMT+0900 (GMT+9),2018-06-09,2018-06-09 07:58:45 +0200,Osaka,862853,romanaschaleckis,2018-06-09 07:58:57 +0200,2021-07-22 12:36:15 +0200,needs_id,,https://www.inaturalist.org/observations/13253431,https://static.inaturalist.org/photos/19394509/medium.jpg,,"",,1,0,false,3,"369, Yagotoyama, Tempaku-Ku, Nagoya, Aichi, JP",35.134830256,136.9690645394,10,,,,10,,,false,,,ユーカリ属,Eucalyptus,eucalyptus,Plantae,51815
14343713,2018/07/14 9:26 PM JST,2018-07-14,2018-07-14 14:26:00 +0200,Tokyo,520887,rachelandjun,2018-07-14 14:33:57 +0200,2018-07-14 16:21:47 +0200,research,CC-BY,https://www.inaturalist.org/observations/14343713,https://inaturalist-open-data.s3.amazonaws.com/photos/21314865/medium.png,,"",,1,0,false,,"Aichi Prefecture, Japan",35.1801883,136.9065647,88782,,,,88782,,,false,,,Yellow-spotted Stink Bug,Erthesina fullo,Yellow-spotted Stink Bug,Insecta,359008
14343771,2018/07/14 9:35 PM JST,2018-07-14,2018-07-14 14:35:00 +0200,Tokyo,520887,rachelandjun,2018-07-14 14:39:23 +0200,2022-07-15 16:34:30 +0200,research,CC-BY,https://www.inaturalist.org/observations/14343771,https://inaturalist-open-data.s3.amazonaws.com/photos/21314998/medium.png,,"",,2,0,false,,"Aichi Prefecture, Japan",35.1801883,136.9065647,88782,,,,88782,,open,false,,,White-Tailed Skimmer,Orthetrum albistylum,White-tailed Skimmer,Insecta,107942
14343844,2018/07/14 9:44 PM JST,2018-07-14,2018-07-14 14:44:00 +0200,Tokyo,520887,rachelandjun,2018-07-14 14:45:12 +0200,2022-02-01 07:22:23 +0200,research,CC-BY,https://www.inaturalist.org/observations/14343844,https://inaturalist-open-data.s3.amazonaws.com/photos/21315113/medium.png,,"",,2,0,false,,"Aichi Prefecture, Japan",35.1801883,136.9065647,88782,,,,88782,,,false,,,Japanese rhinoceros beetle,Trypoxylus dichotomus septentrionalis,Japanese rhinoceros beetle,Insecta,921377
14344277,Fri Apr 13 2018 16:42:45 GMT+0900 (GMT+9),2018-04-13,2018-04-13 09:42:45 +0200,Osaka,520887,rachelandjun,2018-07-14 15:17:27 +0200,2019-12-05 06:47:30 +0200,research,CC-BY,https://www.inaturalist.org/observations/14344277,https://inaturalist-open-data.s3.amazonaws.com/photos/21315996/medium.jpg,,"",Sorry for the potato quality. I only had my phone but I had to photograph it because it freaked me out and I needed to know what it was. They fittingly call these things assassin bugs. Apparently it’s an invasive species in Japan and didn’t reach Kanto until the 1990s. Well I can officially confirm they’re still here. This seems to be its final molting stage before its exoskeleton hardens. Sometimes they bite people so don’t get too close. Google a bunch of photos of these—it’s a great way to get goosebumps. *shivers*,2,1,false,3,Japan,35.0139309189,136.880671652,88782,,,,88782,obscured,,true,,,Agriosphodrus dohrni,Agriosphodrus dohrni,Japanese Assassin Bug,Insecta,356470
14344482,Fri Apr 13 2018 16:43:00 GMT+0900 (GMT+9),2018-04-13,2018-04-13 09:43:00 +0200,Osaka,520887,rachelandjun,2018-07-14 15:26:40 +0200,2021-03-10 01:31:05 +0200,research,CC-BY,https://www.inaturalist.org/observations/14344482,https://inaturalist-open-data.s3.amazonaws.com/photos/21316219/medium.jpg,,"","",2,0,false,3,"aichi prefecture, japan",35.180188,136.906565,88782,,,,88782,,,false,,,Malacosoma neustria,Malacosoma neustria,The Lackey,Insecta,354737
15668830,Sat Jul 21 2018 15:54:43 GMT-0700 (PDT),2018-07-21,2018-07-22 00:54:43 +0200,Pacific Time (US & Canada),353543,gecko_gecko,2018-08-19 05:52:01 +0200,2020-05-18 08:15:07 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/15668830,https://inaturalist-open-data.s3.amazonaws.com/photos/23391239/medium.jpg,,"",,2,0,false,3,"Aichi, JP",35.0238330862,137.1782710077,5,,,,28734,obscured,,true,,,アブラゼミ,Graptopsaltria nigrofuscata,Large Brown Cicada,Insecta,325363
15668843,Sun Jul 22 2018 02:37:55 GMT-0700 (PDT),2018-07-22,2018-07-22 11:37:55 +0200,Pacific Time (US & Canada),353543,gecko_gecko,2018-08-19 05:52:24 +0200,2020-05-18 06:18:38 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/15668843,https://inaturalist-open-data.s3.amazonaws.com/photos/23391255/medium.jpg,,"",,1,0,false,3,"Aichi, JP",35.1600734624,136.8616468348,165,,,,28734,obscured,,true,,,ナナフシモドキ,Ramulus mikado,Mikado Walking Stick,Insecta,741198
15716927,Mon Aug 20 2018 09:29:51 GMT+0900 (GMT+9),2018-08-20,2018-08-20 02:29:51 +0200,Osaka,843334,meganreich,2018-08-20 10:18:32 +0200,2019-07-14 03:09:39 +0200,research,,https://www.inaturalist.org/observations/15716927,https://static.inaturalist.org/photos/23463769/medium.jpg,,"","",2,0,false,3,"Hirokoji-dori Street, Naka-Ku, Nagoya-Shi, Aichi, JP",35.1679883333,136.8947133333,50,,,,50,,,false,,,イチモンジセセリ,Parnara guttata,Common Straight Swift,Insecta,358633
15747753,Tue Aug 21 2018 12:11:14 GMT+0900 (GMT+9),2018-08-21,2018-08-21 05:11:14 +0200,Osaka,843334,meganreich,2018-08-21 08:35:08 +0200,2019-12-10 08:50:27 +0200,research,,https://www.inaturalist.org/observations/15747753,https://static.inaturalist.org/photos/23519417/medium.jpg,,"",,4,1,false,3,"5, Ninomaru, Naka-Ku, Nagoya-Shi, Aichi, JP",35.1837883333,136.9043583333,10,,,,10,,,false,,,Chinese Yellow Swallowtail,Papilio xuthus,Chinese Yellow Swallowtail,Insecta,145586
17017295,Sat Sep 29 2018 11:59:10 GMT+0900 (GMT+9),2018-09-29,2018-09-29 04:59:10 +0200,Osaka,1243321,ataaa,2018-09-29 05:00:00 +0200,2018-09-29 05:13:35 +0200,needs_id,,https://www.inaturalist.org/observations/17017295,https://static.inaturalist.org/photos/25736693/medium.jpg,,"",,0,0,false,3,"牧の里2丁目1701, 名古屋市名東区, 愛知県, JP",35.1516897837,137.003267063,10,,,,10,,,false,,,ガジュマル,Plantae,plants,Plantae,47126
17044825,Sun Sep 30 2018 07:46:00 GMT+0900 (GMT+9),2018-09-30,2018-09-30 00:46:00 +0200,Osaka,1245099,yukacchi,2018-09-30 00:46:40 +0200,2018-09-30 01:04:18 +0200,needs_id,,https://www.inaturalist.org/observations/17044825,https://static.inaturalist.org/photos/25786749/medium.jpg,,"",,1,0,false,3,"鳥羽見2丁目17, 名古屋市守山区, 愛知県, JP",35.2001533192,136.9516447653,5,,,,5,,,false,,,Magnolia,Magnolia,magnolias,Plantae,82096
17092097,Mon Oct 01 2018 13:32:33 GMT+0900 (GMT+9),2018-10-01,2018-10-01 06:32:33 +0200,Osaka,314759,fungalfan,2018-10-01 08:11:54 +0200,2021-10-11 04:07:15 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/17092097,https://inaturalist-open-data.s3.amazonaws.com/photos/25875723/medium.jpg,,"","Nagoya, Japan.  On ground in mixed deciduous woods inc oak.  Golden orange granules but the bright orange color fading with time.  White gills appear free and tinted slightly orange , but fading,from partial veil that was covering. Stipe with orange granules and inverted skirt, bulbous at the base and appears somewhat rooting.  Older specimens with color and granules washing off and fading in recent rains.",1,0,false,3,"100-37, Yagotohommachi, Showa-Ku, Nagoya-Shi, Aichi, JP",35.1389778333,136.9624466667,10,,,,10,,,false,,,Rust-Powdered Amanita,Amanita rufoferruginea,Rust-Powdered Amanita,Fungi,854733
17092268,Sun Sep 30 2018 09:34:50 GMT+0900 (GMT+9),2018-09-30,2018-09-30 02:34:50 +0200,Osaka,314759,fungalfan,2018-10-01 08:23:18 +0200,2021-10-09 05:33:06 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/17092268,https://inaturalist-open-data.s3.amazonaws.com/photos/25875931/medium.jpg,,"","Nagoya, Japan.  Single specimen in open grassy area, pines nearby, in the rain so somewhat viscid and cap color in first photo showing pinker than true color.",1,0,false,3,"100-37, Yagotohommachi, Showa-Ku, Nagoya-Shi, Aichi, JP",35.1388695,136.9618833333,10,,,,10,,open,false,,,Dotted-stalked Suillus,Suillus granulatus,Dotted-stalked Suillus,Fungi,179065
17093076,Mon Oct 01 2018 10:24:01 GMT+0900 (GMT+9),2018-10-01,2018-10-01 03:24:01 +0200,Osaka,314759,fungalfan,2018-10-01 09:44:01 +0200,2021-10-09 05:33:04 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/17093076,https://inaturalist-open-data.s3.amazonaws.com/photos/25877449/medium.jpg,,"","Nagoya, Japan.  On hardwood twig",2,0,false,3,"100-32, Yagotohommachi, Showa-Ku, Nagoya-Shi, Aichi, JP",35.1388555,136.9629366667,10,,,,10,,,false,,,Cinnabar Bracket,Trametes sanguinea,Cinnabar Bracket,Fungi,974664
17093180,Mon Oct 01 2018 13:04:56 GMT+0900 (GMT+9),2018-10-01,2018-10-01 06:04:56 +0200,Osaka,314759,fungalfan,2018-10-01 10:02:53 +0200,2020-03-27 19:57:43 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/17093180,https://inaturalist-open-data.s3.amazonaws.com/photos/25877649/medium.jpg,,"","Nagoya, Japan in mixed deciduous woods, oak & beech",1,0,false,3,"100-36, Yagotohommachi, Showa-Ku, Nagoya-Shi, Aichi, JP",35.1386416667,136.9632716667,10,,,,10,,,false,,,Amethyst Deceiver,Laccaria amethystina,Amethyst Deceiver,Fungi,55899
17093203,Mon Oct 01 2018 13:26:12 GMT+0900 (GMT+9),2018-10-01,2018-10-01 06:26:12 +0200,Osaka,314759,fungalfan,2018-10-01 10:08:56 +0200,2022-03-04 01:47:16 +0200,research,CC-BY-NC,https://www.inaturalist.org/observations/17093203,https://inaturalist-open-data.s3.amazonaws.com/photos/25877695/medium.jpg,,"","Nagoya, Japan.  In mixed deciduous woods, inc. oak. Gills white to cream color, very distant, descending onto stipe and quite brittle, appear waxy but later questioning this character.Gray brown cap, drying & cracking, esp in older, larger specimen.  Stipe whitish to light brownish and very short. Have the look & appearance of Lactarius gerardii group/complex. No sign of any latex but suspect this may be due to age of specimens ?",1,0,false,3,"100-37, Yagotohommachi, Showa-Ku, Nagoya-Shi, Aichi, JP",35.1389666667,136.9624033333,10,,,,10,,,false,,,クロチチダマシ,Lactifluus gerardii,,Fungi,351319
17093295,Mon Oct 01 2018 13:02:05 GMT+0900 (GMT+9),2018-10-01,2018-10-01 06:02:05 +0200,Osaka,314759,fungalfan,2018-10-01 10:18:28 +0200,2021-10-09 05:32:57 +0200,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/17093295,https://inaturalist-open-data.s3.amazonaws.com/photos/25877896/medium.jpg,,"","Nagoya, Japan.  Mixed deciduous woods.  Thin purple hygrophanous cap, drying to whitish, thin purplish stipe.  Gills purple and quite distant.  Smaller and more fragile than L. ochrapurpurea but similar coloration.",2,0,false,3,"100-36, Yagotohommachi, Showa-Ku, Nagoya-Shi, Aichi, JP",35.1381805,136.9636083333,10,,,,10,,,false,,,laccarias,Laccaria,laccarias,Fungi,54895
